unix_ms,node_id,broadcast_clone_dist_cycles,process_packet_cycles,calculate_state_cycles,broadcast_clone_dist_ns,process_packet_ns,calculate_state_ns
1782678235109,0,0,191725,1647207,0.000,1198281.250,10295043.750
1782678235130,0,0,191725,1732445,0.000,1198281.250,10827781.250
1782678235148,0,0,191725,1732445,0.000,1198281.250,10827781.250
1782678235184,0,0,191725,398051,0.000,1198281.250,2487818.750
1782678235873,0,0,191725,398051,0.000,1198281.250,2487818.750
1782678235902,0,0,191725,477201,0.000,1198281.250,2982506.250
1782678235915,0,0,191725,477201,0.000,1198281.250,2982506.250
1782678235938,0,0,191725,398051,0.000,1198281.250,2487818.750
1782678235950,0,0,191725,398051,0.000,1198281.250,2487818.750
1782678235977,0,0,162821,417641,0.000,1017631.250,2610256.250
1782678235992,0,0,162821,417641,0.000,1017631.250,2610256.250
1782678236015,0,0,162821,1097281,0.000,1017631.250,6858006.250
1782678236028,0,0,162821,1097281,0.000,1017631.250,6858006.250
1782678236172,0,0,162821,425985,0.000,1017631.250,2662406.250
1782678236185,0,0,162821,425985,0.000,1017631.250,2662406.250
1782678236205,0,0,162821,1688439,0.000,1017631.250,10552743.750
1782678236216,0,0,162821,1688439,0.000,1017631.250,10552743.750
1782678236241,0,0,162821,1819753,0.000,1017631.250,11373456.250
1782678236789,0,0,162821,1819753,0.000,1017631.250,11373456.250
1782678236815,0,0,162821,407051,0.000,1017631.250,2544068.750
1782678236827,0,0,162821,407051,0.000,1017631.250,2544068.750
1782678236847,0,0,162821,425985,0.000,1017631.250,2662406.250
1782678236858,0,0,162821,425985,0.000,1017631.250,2662406.250
1782678237003,0,0,166985,1393839,0.000,1043656.250,8711493.750
1782678237020,0,0,166985,1393839,0.000,1043656.250,8711493.750
1782678237042,0,0,166985,426547,0.000,1043656.250,2665918.750
1782678237054,0,0,166985,426547,0.000,1043656.250,2665918.750
1782678237075,0,0,166985,1575741,0.000,1043656.250,9848381.250
1782678237083,0,0,166985,1575741,0.000,1043656.250,9848381.250
1782678237111,0,0,166985,1645585,0.000,1043656.250,10284906.250
1782678237122,0,0,166985,1645585,0.000,1043656.250,10284906.250
1782678237153,0,0,166985,1973609,0.000,1043656.250,12335056.250
1782678237711,0,0,166985,1973609,0.000,1043656.250,12335056.250
1782678237850,0,0,166985,407373,0.000,1043656.250,2546081.250
1782678237863,0,0,166985,407373,0.000,1043656.250,2546081.250
1782678237892,0,0,166985,466933,0.000,1043656.250,2918331.250
1782678237906,0,0,195271,466933,0.000,1220443.750,2918331.250
1782678237934,0,0,162697,435767,0.000,1016856.250,2723543.750
1782678237949,0,0,162697,435767,0.000,1016856.250,2723543.750
1782678237972,0,0,162697,588379,0.000,1016856.250,3677368.750
1782678237983,0,0,162697,588379,0.000,1016856.250,3677368.750
1782678238007,0,0,162697,1832757,0.000,1016856.250,11454731.250
1782678238019,0,0,162697,1832757,0.000,1016856.250,11454731.250
1782678238047,0,0,162697,1726779,0.000,1016856.250,10792368.750
1782678238063,0,0,162697,1726779,0.000,1016856.250,10792368.750
1782678238735,0,0,162697,1235029,0.000,1016856.250,7718931.250
1782678238746,0,0,162697,1235029,0.000,1016856.250,7718931.250
1782678238769,0,0,162697,469169,0.000,1016856.250,2932306.250
1782678238783,0,0,162697,469169,0.000,1016856.250,2932306.250
1782678238812,0,0,162697,446889,0.000,1016856.250,2793056.250
1782678238823,0,0,162697,446889,0.000,1016856.250,2793056.250
1782678238849,0,0,162697,446733,0.000,1016856.250,2792081.250
1782678238861,0,0,162697,446733,0.000,1016856.250,2792081.250
1782678238885,0,0,180099,1920815,0.000,1125618.750,12005093.750
1782678238900,0,0,180099,1920815,0.000,1125618.750,12005093.750
1782678238929,0,0,180099,1579833,0.000,1125618.750,9873956.250
1782678238941,0,0,180099,1579833,0.000,1125618.750,9873956.250
1782678239080,0,0,180099,1693957,0.000,1125618.750,10587231.250
1782678239092,0,0,180099,1693957,0.000,1125618.750,10587231.250
1782678239622,0,0,180099,1433321,0.000,1125618.750,8958256.250
1782678239640,0,0,180099,1433321,0.000,1125618.750,8958256.250
1782678239666,0,0,180099,427065,0.000,1125618.750,2669156.250
1782678239679,0,0,180099,427065,0.000,1125618.750,2669156.250
1782678239705,0,0,180099,446747,0.000,1125618.750,2792168.750
1782678239716,0,0,180099,446747,0.000,1125618.750,2792168.750
1782678239738,0,0,180099,484825,0.000,1125618.750,3030156.250
1782678239749,0,0,162087,484825,0.000,1013043.750,3030156.250
1782678239771,0,0,162087,447837,0.000,1013043.750,2798981.250
1782678239788,0,0,162087,447837,0.000,1013043.750,2798981.250
1782678239933,0,0,162087,1057595,0.000,1013043.750,6609968.750
1782678239947,0,0,162087,1057595,0.000,1013043.750,6609968.750
1782678239976,0,0,162087,1716905,0.000,1013043.750,10730656.250
1782678240492,0,0,162087,1716905,0.000,1013043.750,10730656.250
1782678240514,0,0,162087,585839,0.000,1013043.750,3661493.750
1782678240525,0,0,162087,585839,0.000,1013043.750,3661493.750
1782678240561,0,0,162087,437567,0.000,1013043.750,2734793.750
1782678240577,0,0,162087,437567,0.000,1013043.750,2734793.750
1782678240599,0,0,162087,507479,0.000,1013043.750,3171743.750
1782678240611,0,0,162087,507479,0.000,1013043.750,3171743.750
1782678240762,0,0,162087,593925,0.000,1013043.750,3712031.250
1782678240771,0,0,162087,593925,0.000,1013043.750,3712031.250
1782678240800,0,0,167113,1241131,0.000,1044456.250,7757068.750
1782678240812,0,0,167113,1241131,0.000,1044456.250,7757068.750
1782678240835,0,0,167113,2446691,0.000,1044456.250,15291818.750
1782678240844,0,0,167113,2446691,0.000,1044456.250,15291818.750
1782678241408,0,0,167113,1134457,0.000,1044456.250,7090356.250
1782678241419,0,0,167113,1134457,0.000,1044456.250,7090356.250
1782678241440,0,0,167113,458111,0.000,1044456.250,2863193.750
1782678241573,0,0,167113,458111,0.000,1044456.250,2863193.750
1782678241597,0,0,167113,518001,0.000,1044456.250,3237506.250
1782678241612,0,0,167113,518001,0.000,1044456.250,3237506.250
1782678241634,0,0,167113,458103,0.000,1044456.250,2863143.750
1782678241651,0,0,167113,458103,0.000,1044456.250,2863143.750
1782678241675,0,0,167113,749519,0.000,1044456.250,4684493.750
1782678241691,0,0,167113,749519,0.000,1044456.250,4684493.750
1782678241712,0,0,183153,1590339,0.000,1144706.250,9939618.750
1782678241723,0,0,183153,1590339,0.000,1144706.250,9939618.750
1782678241749,0,0,183153,1616283,0.000,1144706.250,10101768.750
1782678242265,0,0,183153,1616283,0.000,1144706.250,10101768.750
1782678242407,0,0,183153,458181,0.000,1144706.250,2863631.250
1782678242419,0,0,183153,458181,0.000,1144706.250,2863631.250
1782678242441,0,0,183153,507577,0.000,1144706.250,3172356.250
1782678242451,0,0,183153,507577,0.000,1144706.250,3172356.250
1782678242483,0,0,183153,458323,0.000,1144706.250,2864518.750
1782678242496,0,0,183153,458323,0.000,1144706.250,2864518.750
1782678242525,0,0,183153,439169,0.000,1144706.250,2744806.250
1782678242537,0,0,183153,439169,0.000,1144706.250,2744806.250
1782678242558,0,0,183153,1400631,0.000,1144706.250,8753943.750
1782678242587,0,0,131921,1400631,0.000,824506.250,8753943.750
1782678242609,0,0,232421,1652933,0.000,1452631.250,10330831.250
1782678242622,0,0,168899,1652933,0.000,1055618.750,10330831.250
1782678243362,0,0,168899,602361,0.000,1055618.750,3764756.250
1782678243376,0,0,168899,602361,0.000,1055618.750,3764756.250
1782678243400,0,0,168899,1147453,0.000,1055618.750,7171581.250
1782678243411,0,0,168899,1147453,0.000,1055618.750,7171581.250
1782678243434,0,0,168899,446621,0.000,1055618.750,2791381.250
1782678243445,0,0,168899,446621,0.000,1055618.750,2791381.250
1782678243471,0,0,168899,426967,0.000,1055618.750,2668543.750
1782678243482,0,0,168899,426967,0.000,1055618.750,2668543.750
1782678243505,0,0,168899,1705945,0.000,1055618.750,10662156.250
1782678243516,0,0,168899,1705945,0.000,1055618.750,10662156.250
1782678243660,0,0,168899,446807,0.000,1055618.750,2792543.750
1782678243672,0,0,168899,446807,0.000,1055618.750,2792543.750
1782678243695,0,0,168899,1649607,0.000,1055618.750,10310043.750
1782678243706,0,0,168899,1649607,0.000,1055618.750,10310043.750
1782678243728,0,0,183361,1900823,0.000,1146006.250,11880143.750
1782678244266,0,0,183361,1900823,0.000,1146006.250,11880143.750
1782678244362,0,0,183361,584383,0.000,1146006.250,3652393.750
1782678244491,0,0,183361,584383,0.000,1146006.250,3652393.750
1782678244519,0,0,183361,446909,0.000,1146006.250,2793181.250
1782678244532,0,0,183361,446909,0.000,1146006.250,2793181.250
1782678244553,0,0,183361,507039,0.000,1146006.250,3168993.750
1782678244570,0,0,183361,507039,0.000,1146006.250,3168993.750
1782678244595,0,0,183361,446985,0.000,1146006.250,2793656.250
1782678244607,0,0,183361,446985,0.000,1146006.250,2793656.250
1782678244634,0,0,183361,563737,0.000,1146006.250,3523356.250
1782678244651,0,0,183361,563737,0.000,1146006.250,3523356.250
1782678244685,0,0,183361,1693349,0.000,1146006.250,10583431.250
1782678244696,0,0,170755,1693349,0.000,1067218.750,10583431.250
1782678244726,0,0,170755,1763811,0.000,1067218.750,11023818.750
1782678244742,0,0,170755,1763811,0.000,1067218.750,11023818.750
1782678244767,0,0,170755,1444293,0.000,1067218.750,9026831.250
1782678245320,0,0,170755,1444293,0.000,1067218.750,9026831.250
1782678245348,0,0,170755,1127187,0.000,1067218.750,7044918.750
1782678245359,0,0,170755,1127187,0.000,1067218.750,7044918.750
1782678245385,0,0,170755,426701,0.000,1067218.750,2666881.250
1782678245396,0,0,170755,426701,0.000,1067218.750,2666881.250
1782678245423,0,0,170755,563871,0.000,1067218.750,3524193.750
1782678245436,0,0,170755,563871,0.000,1067218.750,3524193.750
1782678245461,0,0,170755,1076939,0.000,1067218.750,6730868.750
1782678245472,0,0,170755,1076939,0.000,1067218.750,6730868.750
1782678245497,0,0,170755,1640971,0.000,1067218.750,10256068.750
1782678246108,0,0,170755,1640971,0.000,1067218.750,10256068.750
1782678246163,0,0,170755,445799,0.000,1067218.750,2786243.750
1782678246179,0,0,163809,445799,0.000,1023806.250,2786243.750
1782678246204,0,0,163809,496405,0.000,1023806.250,3102531.250
1782678246218,0,0,163809,496405,0.000,1023806.250,3102531.250
1782678246239,0,0,163809,436335,0.000,1023806.250,2727093.750
1782678246252,0,0,163809,436335,0.000,1023806.250,2727093.750
1782678246277,0,0,163809,426901,0.000,1023806.250,2668131.250
1782678246287,0,0,163809,426901,0.000,1023806.250,2668131.250
1782678246308,0,0,163809,1271429,0.000,1023806.250,7946431.250
1782678246321,0,0,163809,1271429,0.000,1023806.250,7946431.250
1782678246345,0,0,163809,1612239,0.000,1023806.250,10076493.750
1782678246359,0,0,163809,1612239,0.000,1023806.250,10076493.750
1782678247041,0,0,163809,436215,0.000,1023806.250,2726343.750
1782678247057,0,0,163809,436215,0.000,1023806.250,2726343.750
1782678247079,0,0,163361,486061,0.000,1021006.250,3037881.250
1782678247096,0,0,163361,486061,0.000,1021006.250,3037881.250
1782678247122,0,0,163361,421951,0.000,1021006.250,2637193.750
1782678247138,0,0,163361,421951,0.000,1021006.250,2637193.750
1782678247164,0,0,163361,436265,0.000,1021006.250,2726656.250
1782678247177,0,0,163361,436265,0.000,1021006.250,2726656.250
1782678247199,0,0,163361,1972595,0.000,1021006.250,12328718.750
1782678247214,0,0,163361,1972595,0.000,1021006.250,12328718.750
1782678247242,0,0,163361,1026339,0.000,1021006.250,6414618.750
1782678247255,0,0,163361,1026339,0.000,1021006.250,6414618.750
1782678247398,0,0,163361,1678537,0.000,1021006.250,10490856.250
1782678247411,0,0,163361,1678537,0.000,1021006.250,10490856.250
1782678247950,0,0,163361,1278763,0.000,1021006.250,7992268.750
1782678247965,0,0,133815,1278763,0.000,836343.750,7992268.750
1782678247987,0,0,211531,417281,0.000,1322068.750,2608006.250
1782678247997,0,0,163263,417281,0.000,1020393.750,2608006.250
1782678248020,0,0,163263,455797,0.000,1020393.750,2848731.250
1782678248031,0,0,163263,455797,0.000,1020393.750,2848731.250
1782678248055,0,0,163263,516417,0.000,1020393.750,3227606.250
1782678248067,0,0,163263,516417,0.000,1020393.750,3227606.250
1782678248087,0,0,163263,457073,0.000,1020393.750,2856706.250
1782678248102,0,0,163263,457073,0.000,1020393.750,2856706.250
1782678248240,0,0,163263,1895193,0.000,1020393.750,11844956.250
1782678248258,0,0,163263,1895193,0.000,1020393.750,11844956.250
1782678248780,0,0,163263,1428515,0.000,1020393.750,8928218.750
1782678248790,0,0,163263,1428515,0.000,1020393.750,8928218.750
1782678248812,0,0,163263,457093,0.000,1020393.750,2856831.250
1782678248821,0,0,163263,457093,0.000,1020393.750,2856831.250
1782678248844,0,0,163263,457357,0.000,1020393.750,2858481.250
1782678248858,0,0,163263,457357,0.000,1020393.750,2858481.250
1782678248883,0,0,168821,846475,0.000,1055131.250,5290468.750
1782678248896,0,0,168821,846475,0.000,1055131.250,5290468.750
1782678248921,0,0,168821,458025,0.000,1055131.250,2862656.250
1782678248932,0,0,168821,458025,0.000,1055131.250,2862656.250
1782678249080,0,0,168821,1054999,0.000,1055131.250,6593743.750
1782678249096,0,0,168821,1054999,0.000,1055131.250,6593743.750
1782678249118,0,0,168821,2174531,0.000,1055131.250,13590818.750
1782678249691,0,0,168821,2174531,0.000,1055131.250,13590818.750
1782678249714,0,0,168821,558145,0.000,1055131.250,3488406.250
1782678249723,0,0,168821,558145,0.000,1055131.250,3488406.250
1782678249744,0,0,168821,458477,0.000,1055131.250,2865481.250
1782678249754,0,0,168821,458477,0.000,1055131.250,2865481.250
1782678249998,0,0,168821,517747,0.000,1055131.250,3235918.750
1782678250010,0,0,168821,517747,0.000,1055131.250,3235918.750
1782678250034,0,0,249413,1037681,0.000,1558831.250,6485506.250
1782678250044,0,0,249413,1037681,0.000,1558831.250,6485506.250
1782678250073,0,0,249413,460023,0.000,1558831.250,2875143.750
1782678250082,0,0,249413,460023,0.000,1558831.250,2875143.750
1782678250106,0,0,249413,1684693,0.000,1558831.250,10529331.250
1782678250118,0,0,249413,1684693,0.000,1558831.250,10529331.250
1782678250143,0,0,249413,1871171,0.000,1558831.250,11694818.750
1782678250166,0,0,249413,1871171,0.000,1558831.250,11694818.750
1782678250311,0,0,249413,1616893,0.000,1558831.250,10105581.250
1782678250322,0,0,249413,1616893,0.000,1558831.250,10105581.250
1782678250920,0,0,249413,1614251,0.000,1558831.250,10089068.750
1782678250932,0,0,249413,1614251,0.000,1558831.250,10089068.750
1782678250957,0,0,249413,460059,0.000,1558831.250,2875368.750
1782678250967,0,0,249413,460059,0.000,1558831.250,2875368.750
1782678251003,0,0,249413,605203,0.000,1558831.250,3782518.750
1782678251017,0,0,164631,605203,0.000,1028943.750,3782518.750
1782678251161,0,0,164631,530371,0.000,1028943.750,3314818.750
1782678251172,0,0,164631,530371,0.000,1028943.750,3314818.750
1782678251196,0,0,164631,470903,0.000,1028943.750,2943143.750
1782678251210,0,0,164631,470903,0.000,1028943.750,2943143.750
1782678251239,0,0,164631,1712537,0.000,1028943.750,10703356.250
1782678251255,0,0,164631,1712537,0.000,1028943.750,10703356.250
1782678251282,0,0,164631,2239553,0.000,1028943.750,13997206.250
1782678251295,0,0,164631,2239553,0.000,1028943.750,13997206.250
1782678251321,0,0,164631,2058891,0.000,1028943.750,12868068.750
1782678251944,0,0,164631,2058891,0.000,1028943.750,12868068.750
1782678251986,0,0,164631,470313,0.000,1028943.750,2939456.250
1782678251997,0,0,164631,470313,0.000,1028943.750,2939456.250
1782678252021,0,0,164587,529463,0.000,1028668.750,3309143.750
1782678252032,0,0,164587,529463,0.000,1028668.750,3309143.750
1782678252053,0,0,164587,470297,0.000,1028668.750,2939356.250
1782678252066,0,0,164587,470297,0.000,1028668.750,2939356.250
1782678252091,0,0,164587,470413,0.000,1028668.750,2940081.250
1782678252101,0,0,164587,470413,0.000,1028668.750,2940081.250
1782678252121,0,0,164587,1328901,0.000,1028668.750,8305631.250
1782678252146,0,0,164587,1328901,0.000,1028668.750,8305631.250
1782678252172,0,0,164587,1679265,0.000,1028668.750,10495406.250
1782678252185,0,0,164587,1679265,0.000,1028668.750,10495406.250
1782678252814,0,0,164587,470635,0.000,1028668.750,2941468.750
1782678252824,0,0,164587,470635,0.000,1028668.750,2941468.750
1782678252861,0,0,164587,530063,0.000,1028668.750,3312893.750
1782678252872,0,0,133789,530063,0.000,836181.250,3312893.750
1782678252896,0,0,212855,607935,0.000,1330343.750,3799593.750
1782678252907,0,0,239945,607935,0.000,1499656.250,3799593.750
1782678252932,0,0,239945,458403,0.000,1499656.250,2865018.750
1782678252940,0,0,239945,458403,0.000,1499656.250,2865018.750
1782678252965,0,0,239945,1648029,0.000,1499656.250,10300181.250
1782678252976,0,0,239945,1648029,0.000,1499656.250,10300181.250
1782678252999,0,0,239945,1673679,0.000,1499656.250,10460493.750
1782678253008,0,0,239945,1673679,0.000,1499656.250,10460493.750
1782678253647,0,0,239945,458471,0.000,1499656.250,2865443.750
1782678253659,0,0,239945,458471,0.000,1499656.250,2865443.750
1782678253684,0,0,239945,1124169,0.000,1499656.250,7026056.250
1782678253694,0,0,239945,1124169,0.000,1499656.250,7026056.250
1782678253715,0,0,239945,458437,0.000,1499656.250,2865231.250
1782678253726,0,0,239945,458437,0.000,1499656.250,2865231.250
1782678253751,0,0,239945,596403,0.000,1499656.250,3727518.750
1782678253763,0,0,239945,596403,0.000,1499656.250,3727518.750
1782678253785,0,0,182641,1863999,0.000,1141506.250,11649993.750
1782678253798,0,0,182641,1863999,0.000,1141506.250,11649993.750
1782678253819,0,0,182641,1613455,0.000,1141506.250,10084093.750
1782678254402,0,0,182641,1613455,0.000,1141506.250,10084093.750
1782678254480,0,0,182641,457183,0.000,1141506.250,2857393.750
1782678254495,0,0,182641,457183,0.000,1141506.250,2857393.750
1782678254520,0,0,182641,516237,0.000,1141506.250,3226481.250
1782678254534,0,0,182641,516237,0.000,1141506.250,3226481.250
1782678254554,0,0,182641,456445,0.000,1141506.250,2852781.250
1782678254568,0,0,182641,456445,0.000,1141506.250,2852781.250
1782678254596,0,0,182641,457345,0.000,1141506.250,2858406.250
1782678254610,0,0,182641,457345,0.000,1141506.250,2858406.250
1782678254634,0,0,182641,1394085,0.000,1141506.250,8713031.250
1782678254646,0,0,182641,1394085,0.000,1141506.250,8713031.250
1782678254668,0,0,177091,1770775,0.000,1106818.750,11067343.750
1782678254680,0,0,177091,1770775,0.000,1106818.750,11067343.750
1782678255335,0,0,177091,648957,0.000,1106818.750,4055981.250
1782678255346,0,0,177091,648957,0.000,1106818.750,4055981.250
1782678255367,0,0,177091,506167,0.000,1106818.750,3163543.750
1782678255378,0,0,177091,506167,0.000,1106818.750,3163543.750
1782678255399,0,0,177091,426887,0.000,1106818.750,2668043.750
1782678255414,0,0,177091,426887,0.000,1106818.750,2668043.750
1782678255439,0,0,177091,446605,0.000,1106818.750,2791281.250
1782678255449,0,0,177091,446605,0.000,1106818.750,2791281.250
1782678255471,0,0,177091,1837605,0.000,1106818.750,11485031.250
1782678255485,0,0,177091,1837605,0.000,1106818.750,11485031.250
1782678255508,0,0,177091,1320039,0.000,1106818.750,8250243.750
1782678255518,0,0,177091,1320039,0.000,1106818.750,8250243.750
1782678256155,0,0,177091,1087263,0.000,1106818.750,6795393.750
1782678256170,0,0,177091,1087263,0.000,1106818.750,6795393.750
1782678256205,0,0,183917,886751,0.000,1149481.250,5542193.750
1782678256219,0,0,183917,886751,0.000,1149481.250,5542193.750
1782678256245,0,0,183917,446639,0.000,1149481.250,2791493.750
1782678256256,0,0,183917,446639,0.000,1149481.250,2791493.750
1782678256276,0,0,183917,426771,0.000,1149481.250,2667318.750
1782678256287,0,0,183917,426771,0.000,1149481.250,2667318.750
1782678256309,0,0,183917,1089319,0.000,1149481.250,6808243.750
1782678256321,0,0,183917,1089319,0.000,1149481.250,6808243.750
1782678256346,0,0,183917,1858203,0.000,1149481.250,11613768.750
1782678256360,0,0,183917,1858203,0.000,1149481.250,11613768.750
1782678256385,0,0,183917,1753441,0.000,1149481.250,10959006.250
1782678257067,0,0,183917,1753441,0.000,1149481.250,10959006.250
1782678257103,0,0,183917,486327,0.000,1149481.250,3039543.750
1782678257116,0,0,166911,486327,0.000,1043193.750,3039543.750
1782678257139,0,0,166911,569591,0.000,1043193.750,3559943.750
1782678257150,0,0,166911,569591,0.000,1043193.750,3559943.750
1782678257184,0,0,166911,547127,0.000,1043193.750,3419543.750
1782678257195,0,0,166911,547127,0.000,1043193.750,3419543.750
1782678257217,0,0,166911,1087341,0.000,1043193.750,6795881.250
1782678257227,0,0,166911,1087341,0.000,1043193.750,6795881.250
1782678257249,0,0,166911,427067,0.000,1043193.750,2669168.750
1782678257381,0,0,166911,427067,0.000,1043193.750,2669168.750
1782678257406,0,0,166911,881221,0.000,1043193.750,5507631.250
1782678257416,0,0,166911,881221,0.000,1043193.750,5507631.250
1782678257436,0,0,166911,2079879,0.000,1043193.750,12999243.750
1782678257987,0,0,166911,2079879,0.000,1043193.750,12999243.750
1782678258026,0,0,210373,645217,0.000,1314831.250,4032606.250
1782678258037,0,0,210373,645217,0.000,1314831.250,4032606.250
1782678258065,0,0,264111,427411,0.000,1650693.750,2671318.750
1782678258074,0,0,264111,427411,0.000,1650693.750,2671318.750
1782678258219,0,0,264111,506105,0.000,1650693.750,3163156.250
1782678258239,0,0,264111,506105,0.000,1650693.750,3163156.250
1782678258266,0,0,264111,426819,0.000,1650693.750,2667618.750
1782678258281,0,0,264111,426819,0.000,1650693.750,2667618.750
1782678258312,0,0,264111,1059259,0.000,1650693.750,6620368.750
1782678258333,0,0,264111,1059259,0.000,1650693.750,6620368.750
1782678258368,0,0,264111,1607665,0.000,1650693.750,10047906.250
1782678258379,0,0,264111,1607665,0.000,1650693.750,10047906.250
1782678258410,0,0,264111,1459615,0.000,1650693.750,9122593.750
1782678258431,0,0,264111,1459615,0.000,1650693.750,9122593.750
1782678259056,0,0,264111,427017,0.000,1650693.750,2668856.250
1782678259077,0,0,264111,427017,0.000,1650693.750,2668856.250
1782678259112,0,0,173253,682253,0.000,1082831.250,4264081.250
1782678259150,0,0,173253,682253,0.000,1082831.250,4264081.250
1782678259180,0,0,173253,445827,0.000,1082831.250,2786418.750
1782678259197,0,0,173253,445827,0.000,1082831.250,2786418.750
1782678259227,0,0,173253,642819,0.000,1082831.250,4017618.750
1782678259247,0,0,173253,642819,0.000,1082831.250,4017618.750
1782678259282,0,0,173253,1078569,0.000,1082831.250,6741056.250
1782678259297,0,0,173253,1078569,0.000,1082831.250,6741056.250
1782678259327,0,0,173253,583185,0.000,1082831.250,3644906.250
1782678259460,0,0,173253,583185,0.000,1082831.250,3644906.250
1782678259482,0,0,173253,1446833,0.000,1082831.250,9042706.250
1782678259494,0,0,173253,1446833,0.000,1082831.250,9042706.250
1782678259519,0,0,173253,2191949,0.000,1082831.250,13699681.250
1782678260136,0,0,173253,2191949,0.000,1082831.250,13699681.250
1782678260281,0,0,162735,445791,0.000,1017093.750,2786193.750
1782678260294,0,0,162735,445791,0.000,1017093.750,2786193.750
1782678260315,0,0,162735,426189,0.000,1017093.750,2663681.250
1782678260324,0,0,162735,426189,0.000,1017093.750,2663681.250
1782678260354,0,0,162735,641915,0.000,1017093.750,4011968.750
1782678260364,0,0,162735,641915,0.000,1017093.750,4011968.750
1782678260388,0,0,162735,421747,0.000,1017093.750,2635918.750
1782678260411,0,0,162735,421747,0.000,1017093.750,2635918.750
1782678260433,0,0,162735,445137,0.000,1017093.750,2782106.250
1782678260445,0,0,162735,445137,0.000,1017093.750,2782106.250
1782678260466,0,0,162735,1988335,0.000,1017093.750,12427093.750
1782678260476,0,0,162735,1988335,0.000,1017093.750,12427093.750
1782678260498,0,0,162735,1066717,0.000,1017093.750,6666981.250
1782678260510,0,0,162735,1066717,0.000,1017093.750,6666981.250
1782678261175,0,0,162735,1373021,0.000,1017093.750,8581381.250
